"DATASET","NLME_RESULT_ID","NLME_CURVE_ID","CELL_LINE_NAME","SANGER_MODEL_ID","CANCER_TYPE","DRUG_ID","DRUG_NAME","PUTATIVE_TARGET","PATHWAY_NAME","MIN_CONC","MAX_CONC","LN_IC50","AUC","RMSE","Z_SCORE","MAPK_flag","MAPK_status"
"GDSC2",343,16128534,"HARA","SIDM00598","Squamous Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.21177,0.900295,0.06276,-0.653806,"MAPK","MAPK"
"GDSC2",343,16128812,"HCC-15","SIDM01072","Squamous Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.990777,0.963527,0.034663,0.503369,NA,"Non-MAPK"
"GDSC2",343,16129347,"HCC-44","SIDM01069","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.654889,0.921996,0.016637,-0.365574,"MAPK","MAPK"
"GDSC2",343,16129620,"HCC-827","SIDM01067","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.862626,0.974333,0.034286,1.720935,NA,"Non-MAPK"
"GDSC2",343,16130048,"Hs-633T","SIDM00667","Other Sarcomas",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.046317,0.916143,0.056414,-0.761427,"MAPK","MAPK"
"GDSC2",343,16130507,"Hs-746T","SIDM00665","Gastric Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.823719,0.897613,0.057798,-0.255757,NA,"Non-MAPK"
"GDSC2",343,16130789,"IGR-37","SIDM01066","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.629153,0.874188,0.062717,-1.032776,"MAPK","MAPK"
"GDSC2",343,16131071,"IHH-4","SIDM00600","Thyroid Gland Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.014717,0.824226,0.075901,-1.432443,"MAPK","MAPK"
"GDSC2",343,16131351,"IM-95","SIDM00602","Gastric Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.572605,0.979355,0.03744,0.881826,"MAPK","MAPK"
"GDSC2",343,16131634,"JHH-2","SIDM00617","Hepatocellular Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.789182,0.856387,0.05581,-0.928684,NA,"Non-MAPK"
"GDSC2",343,16131914,"JHH-4","SIDM00616","Hepatocellular Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.30323,0.959547,0.036507,0.706608,NA,"Non-MAPK"
"GDSC2",343,16132195,"JHH-6","SIDM00615","Hepatocellular Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.707035,0.956854,0.033949,0.969268,NA,"Non-MAPK"
"GDSC2",343,16132478,"JHH-7","SIDM00614","Hepatocellular Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.736622,0.840872,0.081922,-0.962872,"MAPK","MAPK"
"GDSC2",343,16132939,"JHU-022","SIDM00127","Oral Cavity Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.136788,0.892193,0.060171,-0.052118,NA,"Non-MAPK"
"GDSC2",343,16133221,"KYM-1","SIDM00552","Rhabdomyosarcoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.508063,0.97126,0.027284,0.189382,"MAPK","MAPK"
"GDSC2",343,16133502,"KYSE-220","SIDM00551","Esophageal Squamous Cell Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.129867,0.941042,0.048198,-0.056619,"MAPK","MAPK"
"GDSC2",343,16133782,"LN-18","SIDM00685","Glioblastoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.900544,0.985438,0.046616,1.095138,"MAPK","MAPK"
"GDSC2",343,16134063,"LN-229","SIDM00684","Glioblastoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.550014,0.972577,0.038054,0.867131,NA,"Non-MAPK"
"GDSC2",343,16134448,"MDA-MB-436","SIDM00629","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.624613,0.841712,0.048297,-1.035729,NA,"Non-MAPK"
"GDSC2",343,16135001,"MFE-319","SIDM00333","Endometrial Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.917013,0.984484,0.034615,1.10585,"MAPK","MAPK"
"GDSC2",343,16135462,"MS751","SIDM00638","Cervical Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.11618,0.984343,0.015441,0.584939,NA,"Non-MAPK"
"GDSC2",343,16135736,"NB(TU)1-10","SIDM00579","Neuroblastoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.83789,0.73757,0.109555,-1.987031,NA,"Non-MAPK"
"GDSC2",343,16136165,"NCI-H1869","SIDM00768","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.231242,0.955756,0.026223,0.659783,NA,"Non-MAPK"
"GDSC2",343,16136433,"NCI-H1915","SIDM00763","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.940685,0.900109,0.07296,-0.179675,"MAPK","MAPK"
"GDSC2",343,16136714,"NCI-H1944","SIDM00762","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.313084,0.95466,0.021688,0.713018,"MAPK","MAPK"
"GDSC2",343,16136995,"NCI-H196","SIDM00761","Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.513634,0.991831,0.034484,1.493929,NA,"Non-MAPK"
"GDSC2",343,16137278,"NCI-H2023","SIDM00753","Squamous Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.951711,0.969383,0.020618,1.12842,NA,"Non-MAPK"
"GDSC2",343,16137554,"NCI-H211","SIDM00704","Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-1.386623,0.68133,0.022873,-2.343961,NA,"Non-MAPK"
"GDSC2",343,16137829,"NCI-H3122","SIDM00137","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.725843,0.90632,0.055331,-0.319421,NA,"Non-MAPK"
"GDSC2",343,16138286,"NCI-H841","SIDM01134","Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.866841,0.980662,0.03299,1.073215,NA,"Non-MAPK"
"GDSC2",343,16138441,"NCI-H847","SIDM01149","Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.977775,0.99059,0.038078,0.494912,NA,"Non-MAPK"
"GDSC2",343,16138721,"OSC-20","SIDM00565","Oral Cavity Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.536746,0.981555,0.050315,1.508963,"MAPK","MAPK"
"GDSC2",343,16139004,"OV-90","SIDM01141","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.861014,0.88182,0.072043,-0.231498,"MAPK","MAPK"
"GDSC2",343,16139284,"OVISE","SIDM00564","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.818919,0.950707,0.032234,0.391582,"MAPK","MAPK"
"GDSC2",343,16139455,"OVKATE","SIDM00466","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,6.314893,0.970604,0.036719,2.665579,NA,"Non-MAPK"
"GDSC2",343,16139736,"OVMIU","SIDM00465","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.713839,0.870321,0.063396,-0.327229,"MAPK","MAPK"
"GDSC2",343,16140016,"PA-TU-8988T","SIDM00453","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.65213,0.96124,0.036246,0.283093,"MAPK","MAPK"
"GDSC2",343,16140187,"PC-3_[JPC-3]","SIDM00361","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,5.06417,0.980028,0.053835,1.852031,"MAPK","MAPK"
"GDSC2",343,16141007,"RERF-GC-1B","SIDM00358","Gastric Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.019992,0.938366,0.076956,-0.128089,"MAPK","MAPK"
"GDSC2",343,16141288,"RH-41","SIDM00426","Rhabdomyosarcoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.611608,0.951009,0.10838,-0.393727,NA,"Non-MAPK"
"GDSC2",343,16141569,"SISO","SIDM00394","Cervical Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.157764,0.973333,0.013449,0.611988,"MAPK","MAPK"
"GDSC2",343,16141852,"SKN","SIDM00377","Other Sarcomas",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.828206,0.968177,0.030123,1.048084,NA,"Non-MAPK"
"GDSC2",343,16142132,"SNU-398","SIDM01181","Hepatocellular Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.274053,0.898247,0.109003,-0.613294,NA,"Non-MAPK"
"GDSC2",343,16142413,"SU8686","SIDM01188","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.051929,0.964474,0.040117,1.193608,"MAPK","MAPK"
"GDSC2",343,16142694,"SUIT-2","SIDM00371","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.357714,0.950433,0.051648,0.742048,"MAPK","MAPK"
"GDSC2",343,16143154,"TC-71","SIDM00419","Ewing's Sarcoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.154943,0.988281,0.024304,0.610153,"MAPK","MAPK"
"GDSC2",343,16143434,"TOV-21G","SIDM01169","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.869215,0.94652,0.031799,0.424298,"MAPK","MAPK"
"GDSC2",343,16143715,"TT2609-C02","SIDM00418","Thyroid Gland Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.957351,0.920505,0.044949,0.481627,"MAPK","MAPK"
"GDSC2",343,16144176,"WM278","SIDM00975","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.113255,0.855052,0.039029,-0.717886,"MAPK","MAPK"
"GDSC2",343,16144454,"SUP-B15","SIDM01176","B-Lymphoblastic Leukemia",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.659634,0.972501,0.049498,-0.362488,NA,"Non-MAPK"
"GDSC2",343,16145168,"OCI-AML3","SIDM00462","Acute Myeloid Leukemia",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.808558,0.748608,0.083321,-1.967952,NA,"Non-MAPK"
"GDSC2",343,16145442,"ASH-3","SIDM00491","Thyroid Gland Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.904565,0.939476,0.041461,-0.20317,"MAPK","MAPK"
"GDSC2",343,16145696,"BICR10","SIDM00077","Oral Cavity Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.63926,0.968109,0.046354,0.925183,NA,"Non-MAPK"
"GDSC2",343,16146145,"CAL-29","SIDM00936","Bladder Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.407975,0.960588,0.043215,0.124279,NA,"Non-MAPK"
"GDSC2",343,16146426,"CAL-78","SIDM00929","Chondrosarcoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.607348,0.97805,0.090246,0.904425,NA,"Non-MAPK"
"GDSC2",343,16147067,"CL-11","SIDM00944","Colorectal Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.310304,0.780155,0.120926,-1.240175,"MAPK","MAPK"
"GDSC2",343,16147312,"CS1","SIDM00199","Chondrosarcoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.461056,0.960278,0.023036,0.809267,NA,"Non-MAPK"
"GDSC2",343,16147591,"DAN-G","SIDM00950","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.788061,0.927785,0.023891,-0.278951,"MAPK","MAPK"
"GDSC2",343,16147873,"EFM-192A","SIDM01002","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.369359,0.985508,0.027331,1.400084,"MAPK","MAPK"
"GDSC2",343,16148045,"FU97","SIDM00503","Gastric Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.271316,0.920456,0.099821,0.035388,NA,"Non-MAPK"
"GDSC2",343,16148327,"G-292-Clone-A141B1","SIDM00858","Osteosarcoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.425973,0.975821,0.064478,1.436909,NA,"Non-MAPK"
"GDSC2",343,16148607,"NCI-H2369","SIDM00104","Mesothelioma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.549589,0.978314,0.035865,0.866855,"MAPK","MAPK"
"GDSC2",343,16148888,"NCI-H2373","SIDM00103","Mesothelioma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.222433,0.946602,0.021591,0.654053,NA,"Non-MAPK"
"GDSC2",343,16149171,"NCI-H2461","SIDM00102","Mesothelioma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.129672,0.889748,0.070517,-0.056746,NA,"Non-MAPK"
"GDSC2",343,16149451,"NCI-H2722","SIDM00099","Mesothelioma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,5.22122,0.954019,0.031428,1.954186,"MAPK","MAPK"
"GDSC2",343,16149734,"NCI-H2795","SIDM00154","Mesothelioma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.232744,0.942803,0.050607,0.010298,NA,"Non-MAPK"
"GDSC2",343,16150016,"NCI-H2818","SIDM00520","Mesothelioma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.970824,0.868101,0.066494,-0.810532,NA,"Non-MAPK"
"GDSC2",343,16150299,"HCC1428","SIDM00881","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.83656,0.972247,0.02895,1.70398,NA,"Non-MAPK"
"GDSC2",343,16150597,"HCC-78","SIDM01068","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.144023,0.95587,0.022113,0.60305,NA,"Non-MAPK"
"GDSC2",343,16150880,"HDQ-P1","SIDM01062","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.879909,0.977984,0.031033,1.081715,NA,"Non-MAPK"
"GDSC2",343,16151161,"ALL-SIL","SIDM00994","T-Lymphoblastic Leukemia",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.819899,0.989815,0.061302,0.39222,NA,"Non-MAPK"
"GDSC2",343,16151437,"AMO-1","SIDM00993","Plasma Cell Myeloma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.954072,0.990344,0.028598,0.479494,"MAPK","MAPK"
"GDSC2",343,16151989,"DND-41","SIDM00946","T-Lymphoblastic Leukemia",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.52735,0.991662,0.037567,0.201928,"MAPK","MAPK"
"GDSC2",343,16152269,"EJM","SIDM01048","Plasma Cell Myeloma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.268339,0.975077,0.046048,0.033451,NA,"Non-MAPK"
"GDSC2",343,16152805,"HeLa","SIDM00846","Cervical Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.763654,0.984156,0.081293,0.355635,NA,"Non-MAPK"
"GDSC2",343,16153086,"HPAC","SIDM00670","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.312811,0.932928,0.046768,0.71284,"MAPK","MAPK"
"GDSC2",343,16153258,"Hs-766T","SIDM00664","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.863915,0.901682,0.046342,0.420851,"MAPK","MAPK"
"GDSC2",343,16153898,"huH-1","SIDM00586","Hepatocellular Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.307696,0.975259,0.037584,1.359974,"MAPK","MAPK"
"GDSC2",343,16154179,"JHH-1","SIDM00618","Hepatocellular Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.223821,0.963494,0.023691,0.654956,NA,"Non-MAPK"
"GDSC2",343,16154641,"JIMT-1","SIDM01037","Breast Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.417782,0.981897,0.017735,0.78112,NA,"Non-MAPK"
"GDSC2",343,16155173,"KMRC-1","SIDM00611","Kidney Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.521941,0.983629,0.022932,1.499333,NA,"Non-MAPK"
"GDSC2",343,16155453,"KMRC-20","SIDM00609","Kidney Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.405403,0.983714,0.031884,1.423529,"MAPK","MAPK"
"GDSC2",343,16155914,"KP-1N","SIDM00583","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.7651,0.977973,0.046768,1.007037,"MAPK","MAPK"
"GDSC2",343,16156195,"KP-2","SIDM00582","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.092352,0.9201,0.052447,-0.081021,"MAPK","MAPK"
"GDSC2",343,16156478,"KP-3","SIDM00571","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.370361,0.957364,0.041364,0.099813,"MAPK","MAPK"
"GDSC2",343,16156758,"KYSE-50","SIDM00550","Esophageal Squamous Cell Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.017417,0.97613,0.038434,0.520697,NA,"Non-MAPK"
"GDSC2",343,16157039,"LC-1-sq","SIDM00300","Squamous Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.407563,0.985162,0.065235,1.424934,NA,"Non-MAPK"
"GDSC2",343,16157320,"LOU-NH91","SIDM00341","Squamous Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.727338,0.972112,0.027336,0.982474,NA,"Non-MAPK"
"GDSC2",343,16157601,"NCI-H1435","SIDM00658","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.414846,0.885901,0.046714,-1.172175,NA,"Non-MAPK"
"GDSC2",343,16157880,"NCI-H1568","SIDM00750","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.219346,0.943805,0.025641,0.652045,NA,"Non-MAPK"
"GDSC2",343,16158049,"NCI-H1688","SIDM00792","Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.975432,0.985403,0.035085,0.493388,NA,"Non-MAPK"
"GDSC2",343,16158330,"NCI-H1781","SIDM00754","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.433726,0.967179,0.03911,0.791491,NA,"Non-MAPK"
"GDSC2",343,16159407,"NUGC-4","SIDM00570","Gastric Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.558707,0.906505,0.049643,0.222325,NA,"Non-MAPK"
"GDSC2",343,16159690,"OCUM-1","SIDM00568","Gastric Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,-0.667061,0.719674,0.072546,-1.875913,"MAPK","MAPK"
"GDSC2",343,16159970,"OE21","SIDM00478","Esophageal Squamous Cell Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.451489,0.942649,0.04584,0.152583,NA,"Non-MAPK"
"GDSC2",343,16160431,"OVTOKO","SIDM00425","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.655852,0.962163,0.027559,0.935975,"MAPK","MAPK"
"GDSC2",343,16160713,"PANC-02-03","SIDM01139","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.411627,0.854612,0.051804,-0.523807,"MAPK","MAPK"
"GDSC2",343,16160884,"PANC-04-03","SIDM01137","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.05688,0.904614,0.065853,1.196828,"MAPK","MAPK"
"GDSC2",343,16161164,"PA-TU-8902","SIDM00455","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.868044,0.946829,0.04631,1.073998,"MAPK","MAPK"
"GDSC2",343,16161335,"PCI-30","SIDM00044","Head and Neck Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.183134,0.970158,0.043256,1.278952,NA,"Non-MAPK"
"GDSC2",343,16161871,"PL4","SIDM00042","Pancreatic Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.179675,0.960545,0.051504,0.62624,"MAPK","MAPK"
"GDSC2",343,16162408,"RERF-LC-KJ","SIDM00356","Non-Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.158196,0.974026,0.062049,0.612269,"MAPK","MAPK"
"GDSC2",343,16162688,"RERF-LC-Sq1","SIDM00354","Squamous Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.056321,0.880477,0.044239,-0.75492,"MAPK","MAPK"
"GDSC2",343,16162970,"RKN","SIDM00353","Other Sarcomas",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.710795,0.8982,0.05329,-0.32921,"MAPK","MAPK"
"GDSC2",343,16163250,"SAT","SIDM00350","Head and Neck Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.130435,0.955307,0.02646,0.594211,"MAPK","MAPK"
"GDSC2",343,16163531,"SCC90","SIDM00399","Head and Neck Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.129584,0.86769,0.049734,-0.707265,NA,"Non-MAPK"
"GDSC2",343,16163811,"SKN-3","SIDM00375","Head and Neck Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.759533,0.924972,0.035811,-0.297508,"MAPK","MAPK"
"GDSC2",343,16164272,"SW1271","SIDM01156","Small Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.721177,0.854324,0.078957,-0.322457,"MAPK","MAPK"
"GDSC2",343,16164442,"T-T","SIDM00322","Esophageal Squamous Cell Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.656889,0.970162,0.036822,0.286188,NA,"Non-MAPK"
"GDSC2",343,16164902,"TOV-112D","SIDM01170","Ovarian Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.040448,0.956097,0.019171,-0.114783,NA,"Non-MAPK"
"GDSC2",343,16165185,"VCaP","SIDM01077","Prostate Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.513121,0.891364,0.064869,-0.457789,NA,"Non-MAPK"
"GDSC2",343,16165466,"WM1552C","SIDM00976","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.763848,0.918276,0.050436,-0.294701,"MAPK","MAPK"
"GDSC2",343,16165714,"WM35","SIDM00974","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,0.197894,0.822226,0.059107,-1.313294,"MAPK","MAPK"
"GDSC2",343,16165995,"WM793B","SIDM00973","Melanoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.504815,0.974126,0.032507,0.837731,"MAPK","MAPK"
"GDSC2",343,16166276,"GA-10","SIDM00854","Burkitt's Lymphoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.351025,0.971074,0.091395,0.087236,NA,"Non-MAPK"
"GDSC2",343,16166556,"GRANTA-519","SIDM01058","B-Cell Non-Hodgkin's Lymphoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,2.944419,0.968716,0.060427,0.473215,NA,"Non-MAPK"
"GDSC2",343,16167472,"CHSA8926","SIDM00176","Chondrosarcoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,4.390638,0.983646,0.03606,1.413925,NA,"Non-MAPK"
"GDSC2",343,16167684,"COR-L32","SIDM00508","Squamous Cell Lung Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,3.533054,0.98384,0.023036,0.8561,NA,"Non-MAPK"
"GDSC2",343,16168125,"Hs-445","SIDM00668","Non-Cancerous",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.929606,0.957371,0.046079,-0.186882,NA,"Non-MAPK"
"GDSC2",343,16168295,"HSC-39","SIDM00045","Gastric Carcinoma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.013134,0.946442,0.06778,-0.783011,"MAPK","MAPK"
"GDSC2",343,16168934,"JJN-3","SIDM01036","Plasma Cell Myeloma",2047,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.002001,2,1.966302,0.977415,0.082828,-0.163012,NA,"Non-MAPK"
